瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),嚼档(%),瘤搁柯档(∑C)
131,没林,2024-04-12 08:00,14.3,,67,16.6
131,没林,2024-04-12 09:00,16.5,,62,22.5
131,没林,2024-04-12 10:00,18.6,,57,28.2
131,没林,2024-04-12 11:00,19.7,,52,33.4
131,没林,2024-04-12 12:00,21.2,,47,37.2
131,没林,2024-04-12 13:00,22.3,,40,38.7
131,没林,2024-04-12 14:00,23.8,,30,38.3
131,没林,2024-04-12 15:00,24.4,,27,35.6
131,没林,2024-04-12 16:00,24.5,,30,32.2
131,没林,2024-04-12 17:00,25.1,,30,28
131,没林,2024-04-12 18:00,24,,33,23.2
131,没林,2024-04-12 19:00,22.3,,38,19.2
131,没林,2024-04-12 20:00,20.2,,45,17
131,没林,2024-04-12 21:00,19.2,,49,15.6
131,没林,2024-04-12 22:00,17.7,,56,14.4
131,没林,2024-04-12 23:00,16.7,,58,13.6
131,没林,2024-04-13 00:00,15.8,,64,13
131,没林,2024-04-13 01:00,14.8,,67,12.3
131,没林,2024-04-13 02:00,14.6,,69,11.8
131,没林,2024-04-13 03:00,14.1,,71,11.4
131,没林,2024-04-13 04:00,13.7,,74,11
131,没林,2024-04-13 05:00,13.1,,77,10.8
131,没林,2024-04-13 06:00,12.8,,80,10.4
131,没林,2024-04-13 07:00,12.7,,77,11.8
131,没林,2024-04-13 08:00,14.1,,72,17.2
131,没林,2024-04-13 09:00,16,,65,23.5
131,没林,2024-04-13 10:00,19.3,,49,30.4
131,没林,2024-04-13 11:00,22.3,,34,35.4
131,没林,2024-04-13 12:00,24.1,,26,39.3
131,没林,2024-04-13 13:00,25.6,,25,40.9
131,没林,2024-04-13 14:00,27,,22,41
131,没林,2024-04-13 15:00,27.9,,20,39.4
131,没林,2024-04-13 16:00,27.6,,22,35.5
131,没林,2024-04-13 17:00,28.3,,21,30.8
131,没林,2024-04-13 18:00,26,,32,24.9
131,没林,2024-04-13 19:00,23.8,,35,20.5
131,没林,2024-04-13 20:00,21.9,,38,18.2
131,没林,2024-04-13 21:00,20.7,,41,16.5
131,没林,2024-04-13 22:00,19.7,,42,15.3
131,没林,2024-04-13 23:00,18.7,,43,14.6
131,没林,2024-04-14 00:00,18,,43,13.8
131,没林,2024-04-14 01:00,17.5,,45,13.1
131,没林,2024-04-14 02:00,16.6,,48,12.5
131,没林,2024-04-14 03:00,15.4,,57,11.8
131,没林,2024-04-14 04:00,14.8,,57,11.3
131,没林,2024-04-14 05:00,14.1,,63,11
131,没林,2024-04-14 06:00,12.8,,67,10.6
131,没林,2024-04-14 07:00,13.7,,65,12.1
131,没林,2024-04-14 08:00,15.5,,61,18.1
131,没林,2024-04-14 09:00,18.3,,50,25.5
131,没林,2024-04-14 10:00,21.4,,41,32.4
131,没林,2024-04-14 11:00,24,,34,37.8
131,没林,2024-04-14 12:00,26.4,,30,39.2
131,没林,2024-04-14 13:00,27.2,,26,39.7
131,没林,2024-04-14 14:00,27.4,,23,39.6
131,没林,2024-04-14 15:00,28.5,,24,38.3
131,没林,2024-04-14 16:00,28.7,,19,34.2
131,没林,2024-04-14 17:00,28.5,,19,30.2
131,没林,2024-04-14 18:00,27.6,,22,25.2
131,没林,2024-04-14 19:00,26.1,,26,21.4
131,没林,2024-04-14 20:00,24.9,,30,19.7
131,没林,2024-04-14 21:00,23.7,,33,18.5
131,没林,2024-04-14 22:00,22.3,,37,17.6
131,没林,2024-04-14 23:00,21.7,,35,16.8
131,没林,2024-04-15 00:00,21.1,,35,16.6
131,没林,2024-04-15 01:00,20.6,,38,16.3
131,没林,2024-04-15 02:00,20.3,,41,16.1
131,没林,2024-04-15 03:00,19.8,,45,15.9
131,没林,2024-04-15 04:00,19.4,,50,15.6
131,没林,2024-04-15 05:00,19.4,,51,15.6
131,没林,2024-04-15 06:00,19.3,,52,16
131,没林,2024-04-15 07:00,19.7,,51,16.8
131,没林,2024-04-15 08:00,20.3,,49,18.6
131,没林,2024-04-15 09:00,18.1,.3,63,17.1
131,没林,2024-04-15 10:00,15.8,3.3,87,16.3
131,没林,2024-04-15 11:00,16.5,2.4,83,17
131,没林,2024-04-15 12:00,16.6,1.5,82,18.8
131,没林,2024-04-15 13:00,16.3,1.6,87,19
131,没林,2024-04-15 14:00,16.3,.8,88,19.1
131,没林,2024-04-15 15:00,16.6,1.1,90,18.8
131,没林,2024-04-15 16:00,16.9,.2,86,18.8
131,没林,2024-04-15 17:00,17.1,0,86,18.2
131,没林,2024-04-15 18:00,17.1,.3,89,18
131,没林,2024-04-15 19:00,16.7,.7,90,17.2
131,没林,2024-04-15 20:00,16.7,.1,88,16.8
131,没林,2024-04-15 21:00,16.1,,84,16.5
131,没林,2024-04-15 22:00,14.9,,84,15
131,没林,2024-04-15 23:00,14.3,,86,14.8
131,没林,2024-04-16 00:00,13.6,,84,14.6
131,没林,2024-04-16 01:00,13.3,,85,14.3
131,没林,2024-04-16 02:00,13.1,,87,14.3
131,没林,2024-04-16 03:00,13.1,,86,14.1
131,没林,2024-04-16 04:00,12.3,,88,13.8
131,没林,2024-04-16 05:00,12.1,0,90,13.6
131,没林,2024-04-16 06:00,12.1,.3,90,13.6
131,没林,2024-04-16 07:00,12.5,1.9,91,13.8
131,没林,2024-04-16 08:00,12.8,0,88,14.1
131,没林,2024-04-16 09:00,12.6,.7,90,14.6
131,没林,2024-04-16 10:00,14,,84,19.1
131,没林,2024-04-16 11:00,16.3,,70,26.5
131,没林,2024-04-16 12:00,17.6,,59,27.6
131,没林,2024-04-16 13:00,19.2,,53,29.4
131,没林,2024-04-16 14:00,20,,48,28.2
131,没林,2024-04-16 15:00,20.1,,49,25.9
131,没林,2024-04-16 16:00,20.6,,49,24.3
131,没林,2024-04-16 17:00,20.7,,32,20.9
131,没林,2024-04-16 18:00,19.5,,33,17.7
131,没林,2024-04-16 19:00,18.1,,38,15.2
131,没林,2024-04-16 20:00,16.7,,45,14
131,没林,2024-04-16 21:00,15.3,,59,13.3
131,没林,2024-04-16 22:00,14.6,,66,13
131,没林,2024-04-16 23:00,13.8,,71,12.6
131,没林,2024-04-17 00:00,12.8,,71,11.8
131,没林,2024-04-17 01:00,12.1,,73,11.3
131,没林,2024-04-17 02:00,11.5,,80,11
131,没林,2024-04-17 03:00,10.8,,84,10.6
131,没林,2024-04-17 04:00,10,,87,11.1
131,没林,2024-04-17 05:00,9.7,,87,10.5
131,没林,2024-04-17 06:00,9.8,,87,11
131,没林,2024-04-17 07:00,10.3,,86,12.7
131,没林,2024-04-17 08:00,11.3,,84,14.8
131,没林,2024-04-17 09:00,11.6,,80,19.7
131,没林,2024-04-17 10:00,13.1,,75,24.4
131,没林,2024-04-17 11:00,16.8,,55,28.7
131,没林,2024-04-17 12:00,18.8,,49,30
131,没林,2024-04-17 13:00,20.5,,36,30.7
131,没林,2024-04-17 14:00,21.8,,35,30.5
131,没林,2024-04-17 15:00,22,,36,29.8
131,没林,2024-04-17 16:00,22.8,,32,27.2
131,没林,2024-04-17 17:00,22,,32,23.1
131,没林,2024-04-17 18:00,20.7,,36,19.7
131,没林,2024-04-17 19:00,19.2,,39,16.7
131,没林,2024-04-17 20:00,18,,41,15.3
131,没林,2024-04-17 21:00,17.2,,42,14.6
131,没林,2024-04-17 22:00,16.5,,44,13.8
131,没林,2024-04-17 23:00,15.8,,47,13.3
131,没林,2024-04-18 00:00,15.1,,48,12.5
131,没林,2024-04-18 01:00,14.2,,52,11.8
131,没林,2024-04-18 02:00,13.6,,55,11.3
131,没林,2024-04-18 03:00,13.1,,59,11
131,没林,2024-04-18 04:00,12.2,,63,10.6
131,没林,2024-04-18 05:00,11.6,,67,10.3
131,没林,2024-04-18 06:00,11,,70,10
131,没林,2024-04-18 07:00,11.3,,73,11.6
131,没林,2024-04-18 08:00,13.2,,68,16.5
131,没林,2024-04-18 09:00,16.1,,59,22
131,没林,2024-04-18 10:00,17.8,,48,26.7
131,没林,2024-04-18 11:00,19.7,,46,30.6
131,没林,2024-04-18 12:00,22,,41,33.7
131,没林,2024-04-18 13:00,23.5,,37,35.5
131,没林,2024-04-18 14:00,25.1,,31,36.4
131,没林,2024-04-18 15:00,25.5,,26,34.1
131,没林,2024-04-18 16:00,25.7,,25,31.3
131,没林,2024-04-18 17:00,25,,26,27.1
131,没林,2024-04-18 18:00,23.9,,27,22.3
131,没林,2024-04-18 19:00,21.8,,28,18.6
131,没林,2024-04-18 20:00,20.1,,27,16.3
131,没林,2024-04-18 21:00,19.1,,27,15.1
131,没林,2024-04-18 22:00,18.4,,29,14.1
131,没林,2024-04-18 23:00,18,,27,13.3
131,没林,2024-04-19 00:00,16.8,,32,12.6
131,没林,2024-04-19 01:00,15.5,,40,11.8
131,没林,2024-04-19 02:00,14.7,,44,11.3
131,没林,2024-04-19 03:00,13.6,,47,10.6
131,没林,2024-04-19 04:00,12.8,,52,10.1
131,没林,2024-04-19 05:00,11.6,,60,9.6
131,没林,2024-04-19 06:00,11.6,,58,9.5
131,没林,2024-04-19 07:00,12.3,,59,11.2
131,没林,2024-04-19 08:00,14.1,,50,16.3
131,没林,2024-04-19 09:00,16.7,,43,22.4
131,没林,2024-04-19 10:00,19.5,,37,28.2
131,没林,2024-04-19 11:00,21.3,,33,33
131,没林,2024-04-19 12:00,22.6,,33,35.5
131,没林,2024-04-19 13:00,23.7,,29,35.7
131,没林,2024-04-19 14:00,25,,28,37.4
131,没林,2024-04-19 15:00,26,,29,35.7
131,没林,2024-04-19 16:00,26.1,,30,33
131,没林,2024-04-19 17:00,25.8,,29,28.4
131,没林,2024-04-19 18:00,25.2,,29,23.6
131,没林,2024-04-19 19:00,23.2,,32,20.3
131,没林,2024-04-19 20:00,21.3,,41,18.6
131,没林,2024-04-19 21:00,20.1,,44,17.3
131,没林,2024-04-19 22:00,19.3,,48,16.8
131,没林,2024-04-19 23:00,18.7,,49,16.2
131,没林,2024-04-20 00:00,18.2,,52,15.8
131,没林,2024-04-20 01:00,17.2,,56,15.1
131,没林,2024-04-20 02:00,17.1,,59,15.3
131,没林,2024-04-20 03:00,16.7,,61,15.2
131,没林,2024-04-20 04:00,16.2,,63,14.8
131,没林,2024-04-20 05:00,15.6,,67,14.8
131,没林,2024-04-20 06:00,15.8,,65,14.8
131,没林,2024-04-20 07:00,15.3,,66,14.6
131,没林,2024-04-20 08:00,15.8,0,66,15.1
131,没林,2024-04-20 09:00,15.3,.2,71,15.6
131,没林,2024-04-20 10:00,15.5,.1,78,16.2
131,没林,2024-04-20 11:00,15.1,.8,78,17.2
131,没林,2024-04-20 12:00,15.2,.4,78,17.7
131,没林,2024-04-20 13:00,15.5,0,76,18.2
131,没林,2024-04-20 14:00,15.1,.5,77,17.6
131,没林,2024-04-20 15:00,14.1,.4,82,16.7
131,没林,2024-04-20 16:00,13.7,1.6,88,16.1
131,没林,2024-04-20 17:00,13.6,2.2,90,15.4
131,没林,2024-04-20 18:00,13.4,3.8,91,14.8
131,没林,2024-04-20 19:00,13.4,2,91,14.6
131,没林,2024-04-20 20:00,13.5,1.8,91,14.5
131,没林,2024-04-20 21:00,13.6,.7,90,14.5
131,没林,2024-04-20 22:00,13.6,.3,90,14.5
131,没林,2024-04-20 23:00,13.6,0,90,14.5
131,没林,2024-04-21 00:00,13.8,0,89,14.5
131,没林,2024-04-21 01:00,13.9,0,89,14.5
131,没林,2024-04-21 02:00,13.6,0,90,14.3
131,没林,2024-04-21 03:00,13.7,0,88,14.3
131,没林,2024-04-21 04:00,13.8,,89,14.3
131,没林,2024-04-21 05:00,14,,87,14.3
131,没林,2024-04-21 06:00,14.1,0,87,14.3
131,没林,2024-04-21 07:00,14.1,0,88,14.8
131,没林,2024-04-21 08:00,14.5,0,86,15.5
131,没林,2024-04-21 09:00,15.4,,81,16.7
131,没林,2024-04-21 10:00,16.2,,78,17.2
131,没林,2024-04-21 11:00,17.1,,73,18.4
131,没林,2024-04-21 12:00,18.6,,64,18.7
131,没林,2024-04-21 13:00,18.7,,61,18.1
131,没林,2024-04-21 14:00,19.1,,60,18.3
131,没林,2024-04-21 15:00,19.2,,58,18.2
131,没林,2024-04-21 16:00,19.1,,57,18.1
131,没林,2024-04-21 17:00,19.2,,55,17.7
131,没林,2024-04-21 18:00,19.5,,56,17.7
131,没林,2024-04-21 19:00,19.2,,57,16.5
131,没林,2024-04-21 20:00,18.8,,58,15.8
131,没林,2024-04-21 21:00,18.2,,60,15.5
131,没林,2024-04-21 22:00,18,,57,14.8
131,没林,2024-04-21 23:00,17.2,,62,14.8
131,没林,2024-04-22 00:00,16.5,,65,14.8
131,没林,2024-04-22 01:00,16.3,,66,15
131,没林,2024-04-22 02:00,16,,67,14.6
131,没林,2024-04-22 03:00,15.6,,69,14.6
131,没林,2024-04-22 04:00,15.6,,67,14.3
131,没林,2024-04-22 05:00,15.6,,66,14.1
131,没林,2024-04-22 06:00,15.5,,67,14.1
131,没林,2024-04-22 07:00,15.6,,66,15.1
131,没林,2024-04-22 08:00,16.5,,60,17.2
131,没林,2024-04-22 09:00,16.7,,61,18.2
131,没林,2024-04-22 10:00,17.6,,58,21.2
131,没林,2024-04-22 11:00,19.5,,51,26.9
131,没林,2024-04-22 12:00,20.7,,46,30.9
131,没林,2024-04-22 13:00,22.4,,36,31.9
131,没林,2024-04-22 14:00,22.8,,36,29.9
131,没林,2024-04-22 15:00,22.8,,39,29.1
131,没林,2024-04-22 16:00,22.6,,42,24.5
131,没林,2024-04-22 17:00,23.1,,39,23.2
131,没林,2024-04-22 18:00,21.3,,37,18.5
131,没林,2024-04-22 19:00,20.2,,38,16.5
131,没林,2024-04-22 20:00,19,,43,15.1
131,没林,2024-04-22 21:00,18.3,,42,14.3
131,没林,2024-04-22 22:00,17.6,,43,13.5
131,没林,2024-04-22 23:00,17.1,,41,12.8
131,没林,2024-04-23 00:00,16.3,,44,12.5
131,没林,2024-04-23 01:00,15.8,,48,12.1
131,没林,2024-04-23 02:00,15.1,,51,11.8
131,没林,2024-04-23 03:00,14.5,,54,11.5
131,没林,2024-04-23 04:00,13.6,,59,11.3
131,没林,2024-04-23 05:00,12.7,,65,11
131,没林,2024-04-23 06:00,12.3,,68,10.8
131,没林,2024-04-23 07:00,13.6,,65,12.6
131,没林,2024-04-23 08:00,14.8,,60,17.5
131,没林,2024-04-23 09:00,16.5,,56,23.2
131,没林,2024-04-23 10:00,18.2,,47,25.8
131,没林,2024-04-23 11:00,19.4,,46,30.1
131,没林,2024-04-23 12:00,21.1,,38,32.1
131,没林,2024-04-23 13:00,21.5,,39,32.2
131,没林,2024-04-23 14:00,22.3,,38,33.1
131,没林,2024-04-23 15:00,22.7,,37,29.2
131,没林,2024-04-23 16:00,22.1,,37,23.2
131,没林,2024-04-23 17:00,21.5,,35,21.3
131,没林,2024-04-23 18:00,20.6,,36,19.4
131,没林,2024-04-23 19:00,20,,37,18
131,没林,2024-04-23 20:00,19,0,41,16.7
131,没林,2024-04-23 21:00,17.7,0,47,15.8
131,没林,2024-04-23 22:00,17.1,,49,15.6
131,没林,2024-04-23 23:00,15.8,0,54,15.1
131,没林,2024-04-24 00:00,15.1,,57,14.8
131,没林,2024-04-24 01:00,14.8,,56,14.3
131,没林,2024-04-24 02:00,14.5,,58,14.1
131,没林,2024-04-24 03:00,14.1,,60,14.1
131,没林,2024-04-24 04:00,13.8,,64,14.1
